,Company,diff_csi300_LAST,norm_diff_csi300_LAST
45,600498.SH,0.0301664794707,-0.2657271737
46,002074.SZ,-0.21954076441,-0.908837193244
47,600886.SH,0.30962473632,0.454005270703
48,000413.SZ,-0.257619625373,-1.00690762419
49,000338.SZ,-0.081967938559,-0.554524433442
50,600038.SH,0.210960825456,0.199900709467
51,600000.SH,0.0300886980492,-0.265927496329
52,002152.SZ,-0.25796470513,-1.00779636192
53,600029.SH,0.742514913672,1.56889487539
54,600482.SH,1.06324845523,2.39492999944
55,601555.SH,-0.195979938361,-0.848157322425
56,002252.SZ,0.0809370192883,-0.134969882294
57,002304.SZ,0.121795384005,-0.0297409617256
58,000671.SZ,-0.0512246133016,-0.475346351942
59,600050.SH,0.246930573856,0.29253921381
60,601601.SH,-0.203893597798,-0.868538604106
61,600518.SH,0.057029567017,-0.196542473696
62,600271.SH,0.221905348431,0.228087846832
63,600109.SH,-0.137612050592,-0.697833395653
64,002415.SZ,0.383738003045,0.644880728184
65,002714.SZ,0.505262448199,0.957861589625
66,002008.SZ,0.298945158804,0.426500488712
67,002385.SZ,-0.252721515931,-0.994292758838
68,300315.SZ,-0.174940033658,-0.793969973614
69,000008.SZ,-0.0940609618148,-0.585669482747
70,000750.SZ,-0.166048799139,-0.771070990324
71,600704.SH,0.0538358380448,-0.20476778214
72,601958.SH,-0.0648832429819,-0.510523551707
73,600023.SH,0.29533761107,0.417209408254
74,600682.SH,1.46399862566,3.42704443045
75,300017.SZ,0.0496418412058,-0.215569236464
76,002027.SZ,0.0226972799435,-0.284963768439
77,601216.SH,0.110526476609,-0.0587635368958
78,600061.SH,0.315568957393,0.469314350533
79,600871.SH,0.379598927279,0.634220720669
80,300070.SZ,0.0342521182732,-0.255204790732
81,002465.SZ,0.0624871248197,-0.182486773706
82,600688.SH,0.864416546836,1.88284716795
83,601668.SH,0.0080032583687,-0.322807574471
84,300133.SZ,-0.0262664882367,-0.411067798991
85,000623.SZ,-0.172627641061,-0.788014508226
86,600690.SH,0.0797209300522,-0.138101866614
87,002736.SZ,0.0452537361113,-0.226870608059
88,002475.SZ,0.211744528471,0.2019191021
89,601390.SH,-0.005591056086,-0.357819133202
90,601169.SH,0.126519224283,-0.0175749189399
91,601766.SH,-0.013467112398,-0.378103569688
92,600547.SH,-0.169465217134,-0.779869824548
93,601877.SH,-0.118274036875,-0.648029192194
94,601336.SH,0.0577395922018,-0.194713835073
95,002153.SZ,-0.026792332309,-0.412422087262
96,002146.SZ,0.0908690932933,-0.109390262704
97,002470.SZ,0.0887856574959,-0.114756059929
98,600018.SH,-0.0533935999795,-0.480932481696
99,601288.SH,-0.0829744873137,-0.557116755472
100,600068.SH,0.057388705032,-0.19561752954
101,600340.SH,0.019789504616,-0.292452615854
102,000333.SZ,0.0683431302568,-0.167404889366
103,300033.SZ,0.327845200678,0.500931274962
104,601600.SH,0.384943703815,0.647985957467
105,000063.SZ,-0.00485807877761,-0.355931382395
106,600663.SH,0.240831704124,0.276831843164
107,601333.SH,0.612124605196,1.23308037306
108,601099.SH,-0.156560961815,-0.746635482758
109,000938.SZ,2.01215665477,4.83880131557
110,600588.SH,0.119772367891,-0.0349511507156
111,002352.SZ,0.242246730493,0.280476181316
112,002230.SZ,-0.084002176707,-0.559763524286
113,000555.SZ,0.106290169033,-0.0696739606604
114,600028.SH,0.0240081836516,-0.281587593618
115,600606.SH,0.243105985909,0.282689155832
116,600115.SH,0.645665065582,1.31946235301
117,002424.SZ,0.173026749199,0.10220316516
118,000100.SZ,-0.124196263168,-0.663281625434
119,002174.SZ,0.784853029465,1.67793482974
120,600522.SH,0.159883058541,0.0683521681912
121,600369.SH,-0.180833448587,-0.809148204456
122,000858.SZ,0.301097222504,0.432043034081
123,601111.SH,0.535860298028,1.03666500556
124,600585.SH,-0.129719356628,-0.677506109626
125,002558.SZ,-0.0940609618148,-0.585669482747
126,000768.SZ,0.514101753702,0.980626832022
127,600157.SH,0.74938012822,1.58657593339
128,600153.SH,0.148713910061,0.0395865177212
129,601818.SH,0.0774191825895,-0.144029915928
130,002299.SZ,0.0374399813272,-0.246994589701
131,600820.SH,0.11571041651,-0.0454125277725
132,600816.SH,0.389064902639,0.658599923706
133,600332.SH,-0.0855741060913,-0.563811959251
134,600674.SH,0.0274995257045,-0.27259579578
135,300059.SZ,1.05042510186,2.36190401708
136,600030.SH,-0.274154580933,-1.0494926747
137,600177.SH,-0.109353305121,-0.625054240071
138,002555.SZ,0.957908181506,2.12363075943
139,601088.SH,-0.0252318478907,-0.408403128304
140,000540.SZ,-0.208608386221,-0.880681334241
141,000425.SZ,-0.223581433378,-0.91924375838
142,300024.SZ,0.393874310247,0.670986341388
143,600118.SH,0.552430019019,1.07933959291
144,601800.SH,-0.134742134946,-0.690442054183
145,601939.SH,0.0751339039962,-0.149915550393
146,600352.SH,-0.115329785129,-0.640446401369
147,600048.SH,-0.0837255580881,-0.559051105204
148,000651.SZ,0.365508229789,0.597930749269
149,600015.SH,0.0848195921379,-0.124970486753
150,000961.SZ,0.0874809005781,-0.118116403962
151,601398.SH,-0.008180321349,-0.364487671959
152,002310.SZ,0.536879690308,1.03929040552
153,600074.SH,0.717218864649,1.50374601415
154,600008.SH,-0.128883066281,-0.675352280634
155,601628.SH,-0.239680441404,-0.960706045199
156,600406.SH,-0.0909483030206,-0.577652966979
157,600089.SH,-0.0662902288703,-0.514147181955
158,600703.SH,0.387793801075,0.655326257556
159,000001.SZ,0.023220782444,-0.283615510783
160,600383.SH,0.0323411694247,-0.26012635541
161,000793.SZ,0.275274109893,0.365536743763
162,000423.SZ,0.21255824409,0.204014790873
163,002142.SZ,0.0908249697441,-0.109503900963
164,000895.SZ,-0.195381050692,-0.846614913585
165,600649.SH,0.23591411089,0.264166798162
166,002450.SZ,0.110245931379,-0.0594860687924
167,600066.SH,-0.0226799705047,-0.401830880378
168,000709.SZ,0.522693490154,1.00275447122
169,600100.SH,0.185039174708,0.133140638514
170,603993.SH,-0.184970052724,-0.8198018464
171,002426.SZ,0.616593243793,1.24458915514
172,600837.SH,-0.162837438266,-0.762800271696
173,000983.SZ,0.0413254414391,-0.236987758143
174,000792.SZ,-0.128294695583,-0.67383695779
175,601607.SH,-0.103364907285,-0.609631384933
176,600446.SH,-0.0798624560746,-0.549101855945
177,000826.SZ,0.264419347439,0.337580780669
178,000783.SZ,-0.207842603339,-0.878709094121
179,000686.SZ,-0.157055382666,-0.747908841906
180,601166.SH,-0.127097810608,-0.670754433198
181,600900.SH,0.258544320127,0.322449906327
182,600297.SH,0.0490079781407,-0.217201722898
183,000625.SZ,-0.0392370494147,-0.444472908602
184,600085.SH,0.281786875975,0.382310086245
185,600373.SH,0.176381852638,0.110844086443
186,002673.SZ,0.172097122525,0.0998089525646
187,600718.SH,-0.321027973665,-1.17021303526
188,601866.SH,0.699946528822,1.45926187321
189,002044.SZ,3.55387250593,8.80942265503
190,000559.SZ,0.444758154153,0.802035442488
191,600739.SH,-0.21312112029,-0.892303682276
192,300124.SZ,0.0700880814883,-0.162910844247
193,601888.SH,0.196882434412,0.163642432779
194,002024.SZ,0.0795780532375,-0.138469839564
195,601857.SH,-0.128448857276,-0.674233994445
196,600060.SH,-0.0232012186001,-0.403173331913
197,002411.SZ,0.634836754173,1.29157451342
198,300144.SZ,0.237620942266,0.268562667272
199,600827.SH,0.0387259234311,-0.243682702394
200,000876.SZ,-0.156343431132,-0.746075242055
201,600016.SH,-0.0693095929468,-0.521923421283
202,002049.SZ,0.145529120051,0.0313842311798
203,600895.SH,0.31152529053,0.458900064447
204,601377.SH,-0.225895712726,-0.925204083014
205,002065.SZ,-0.159860570098,-0.75513347871
206,002131.SZ,0.96688962803,2.14676207977
207,000060.SZ,0.36560891255,0.598190053292
208,000963.SZ,0.0733732157806,-0.154450125422
209,601992.SH,-0.0204308248285,-0.396038304651
210,601608.SH,1.43280470983,3.34670587276
211,600637.SH,-0.248401218748,-0.983166023537
212,300104.SZ,0.121211901413,-0.0312436954691
213,002594.SZ,-0.0401048131017,-0.446707795797
214,601006.SH,0.223616794219,0.232495600157
215,000415.SZ,0.346571695793,0.549160539167
216,000630.SZ,-0.0940609618148,-0.585669482747
217,600196.SH,0.0733259139183,-0.154571949288
218,600485.SH,-0.148352348498,-0.725494560338
219,601727.SH,0.272409130856,0.358158116311
220,600893.SH,0.286868291868,0.395397049298
221,600549.SH,-0.230555517487,-0.937205205147
222,601872.SH,0.676931404597,1.39998743343
223,000839.SZ,0.132272588597,-0.00275738229602
224,002195.SZ,-0.437487107401,-1.47014841002
225,600010.SH,-0.217457941011,-0.903472973223
226,600535.SH,-0.0536922482456,-0.481701637165
227,000725.SZ,0.193624813132,0.155252572509
228,000627.SZ,-0.0614920594179,-0.501789707649
229,002241.SZ,-0.0134389198946,-0.378030961136
230,601718.SH,1.01734843416,2.27671651478
231,000069.SZ,0.251018997845,0.303068769904
232,002236.SZ,-0.218845043664,-0.907045395074
233,601186.SH,-0.246068609998,-0.977158492335
234,601669.SH,0.0609707698262,-0.186392079273
235,000503.SZ,-0.0295531158804,-0.419532363876
236,300072.SZ,0.0673668218118,-0.169919328809
237,002183.SZ,1.2266788004,2.81583766255
238,300251.SZ,-0.0935433467263,-0.584336387861
239,600372.SH,0.0475172875221,-0.221040930996
240,601117.SH,-0.092088575227,-0.580589687875
241,002500.SZ,-0.0195020545866,-0.393646297758
242,600309.SH,-0.081022230016,-0.552088802701
243,600019.SH,0.159059703927,0.0662316546098
244,601118.SH,-0.111587738835,-0.630808925788
245,600111.SH,-0.0888453548948,-0.57223691661
246,300168.SZ,0.395840102214,0.676049152103
247,600021.SH,0.205239292638,0.185165153441
248,600705.SH,-0.12543337055,-0.666467741065
249,600583.SH,0.235325801998,0.262651634497
250,600519.SH,0.22074891588,0.225109505681
251,600999.SH,-0.256410224879,-1.00379286643
252,002292.SZ,0.629021293268,1.27659704974
253,000568.SZ,0.234795441844,0.261285715256
254,601688.SH,-0.31298663327,-1.14950291689
255,601933.SH,-0.0888384842714,-0.572219221622
256,601988.SH,0.0223664704021,-0.285815753857
257,600188.SH,-0.197207814962,-0.851319664584
258,600570.SH,-0.0634003393801,-0.506704398728
259,600685.SH,0.170978169128,0.0969271373237
260,000917.SZ,0.685581155745,1.42226448692
261,600415.SH,0.0984106290943,-0.0899673690745
262,600233.SH,-0.0714839948821,-0.527523497794
263,002202.SZ,-0.0726077492232,-0.530417677654
264,601009.SH,0.441161391589,0.792772138762
265,300027.SZ,0.128942726323,-0.0113332960682
266,600804.SH,-0.175620406785,-0.795722244667
267,000959.SZ,0.14112754806,0.020048176184
268,600376.SH,0.551170087582,1.07609469493
269,000009.SZ,-0.117409861081,-0.64580354546
270,601919.SH,0.583774089732,1.1600648679
271,600208.SH,-0.193935446305,-0.842891823092
