,Company,diff_csi300_LAST,norm_diff_csi300_LAST
55,600309.SH,-0.100672732617,-1.11667738758
56,600340.SH,-0.0965626216665,-1.08292287058
57,601958.SH,0.150809289531,0.948632842502
58,000826.SZ,0.0782921029553,0.353081375192
59,000157.SZ,-0.0968665338202,-1.08541876621
60,601608.SH,-0.0339331056455,-0.568574452991
61,601009.SH,0.0254293026235,-0.0810573412992
62,000069.SZ,0.0256317295391,-0.0793948988867
63,000402.SZ,0.119924625158,0.694990801858
64,601901.SH,-0.00104943515721,-0.298515462365
65,002424.SZ,0.0456126253018,0.0846993296884
66,300124.SZ,-0.114770746544,-1.2324581187
67,601628.SH,0.0291721367798,-0.0503191055936
68,600050.SH,0.0658743397974,0.251099797879
69,000938.SZ,0.102794592778,0.554309448917
70,601872.SH,-0.0101705518434,-0.373423145391
71,601118.SH,-0.0933247614289,-1.05633176154
72,601939.SH,0.0260729685532,-0.075771198703
73,601992.SH,-0.138428114239,-1.42674557949
74,002508.SZ,0.0445372131971,0.0758674473842
75,002081.SZ,0.184829455061,1.22802536248
76,002074.SZ,-0.00649408125521,-0.343229924215
77,600887.SH,-0.0821264445021,-0.964364954882
78,600372.SH,0.201162112316,1.36215822743
79,600383.SH,0.27822733656,1.9950607095
80,601607.SH,-0.046060855646,-0.668174280963
81,000156.SZ,0.093263592412,0.476035573152
82,601099.SH,0.0136788294076,-0.177558762489
83,600518.SH,-0.0836659043631,-0.977007855446
84,600196.SH,0.00149010540422,-0.277659342884
85,002450.SZ,0.144163676105,0.894055369025
86,000792.SZ,0.000927578997674,-0.282279122589
87,601718.SH,-0.0626738565361,-0.804609483757
88,600588.SH,-0.013122869134,-0.397669216941
89,600362.SH,-0.0164498334676,-0.424992098373
90,600100.SH,-0.024145612865,-0.488194118868
91,601333.SH,-0.0422083669695,-0.636535501352
92,600170.SH,-0.0699610847285,-0.864456254537
93,600009.SH,0.0198217082185,-0.127110025272
94,600690.SH,-0.0697092166353,-0.862387773676
95,000063.SZ,0.0314821681263,-0.0313478434294
96,600030.SH,0.0818554333079,0.382345425829
97,000002.SZ,0.0719406093847,0.300919377545
98,600297.SH,-0.0563544721607,-0.752711184678
99,600498.SH,-0.091533451334,-1.04162052678
100,600066.SH,0.0324534393462,-0.0233712239894
101,002352.SZ,0.0747309520337,0.323835223255
102,601919.SH,-0.174494081255,-1.72293935907
103,002065.SZ,-0.00449604542603,-0.326820942759
104,603993.SH,0.226023401262,1.5663329591
105,002131.SZ,0.126895773203,0.752241746675
106,600038.SH,0.0818117258838,0.381986476154
107,601633.SH,-0.204054331181,-1.96570457168
108,601018.SH,0.0176994671319,-0.14453904938
109,600827.SH,0.0678819378091,0.267587309296
110,000060.SZ,0.180271718001,1.19059469092
111,002673.SZ,-0.0339148181875,-0.568424266216
112,000100.SZ,-0.105489777095,-1.15623763588
113,600705.SH,0.0577450118399,0.184337235486
114,300144.SZ,0.089482651658,0.444984384873
115,000768.SZ,0.246953443785,1.73822210875
116,002310.SZ,0.0751614401617,0.327370631183
117,600886.SH,0.135706750073,0.824602389042
118,000623.SZ,0.00340309098129,-0.261948841399
119,002594.SZ,-0.0193812149073,-0.449066233072
120,601398.SH,0.0509010622326,0.128130914981
121,002202.SZ,0.00432508412346,-0.25437692094
122,300315.SZ,-0.116505768049,-1.24670708025
123,000425.SZ,0.0189317395298,-0.134418943108
124,600000.SH,-0.00720009650514,-0.349028114105
125,600737.SH,-0.0425958395792,-0.63971764192
126,002299.SZ,0.319833352373,2.33675245095
127,600519.SH,0.0308287872023,-0.0367137709618
128,600037.SH,0.290687599671,2.09739132007
129,600820.SH,-0.00636818423897,-0.342195987899
130,600276.SH,0.0857994525003,0.414735904942
131,600900.SH,0.0717851853174,0.299642948664
132,601600.SH,-0.11054032403,-1.19771553622
133,000959.SZ,0.142352878913,0.879184095384
134,000568.SZ,-0.0502862306586,-0.702875410551
135,601727.SH,-0.0256328372361,-0.500408032537
136,601111.SH,-0.0503296976936,-0.703232386016
137,002292.SZ,0.206825814604,1.40867170054
138,300017.SZ,0.209567416946,1.43118726374
139,000559.SZ,0.295941158091,2.14053646363
140,601866.SH,-0.0203829701441,-0.457293204213
141,600795.SH,-0.0321741116789,-0.554128616256
142,600485.SH,0.05353067122,0.149726726468
143,600188.SH,0.0762893620561,0.336633753084
144,600369.SH,0.0290614743003,-0.0512279274207
145,002385.SZ,-0.0641171304749,-0.816462452033
146,600649.SH,-0.112784280754,-1.21614415684
147,601788.SH,0.0178396383276,-0.143387885563
148,002500.SZ,0.0130842319978,-0.18244192711
149,000793.SZ,-0.117445349013,-1.25442344168
150,600332.SH,-0.0392354797014,-0.612120497706
151,601006.SH,0.00155189575628,-0.277151886147
152,600549.SH,0.0870481515019,0.42499091562
153,300104.SZ,0.169739824324,1.10410092262
154,601166.SH,0.0471691578193,0.0974824404036
155,600739.SH,0.0923389225544,0.468441670017
156,600999.SH,-0.00862476307339,-0.360728268306
157,600157.SH,0.149280994733,0.936081635639
158,600068.SH,-0.0217125397726,-0.468212369456
159,601117.SH,-0.168954649079,-1.67744646122
160,000001.SZ,0.113268016609,0.640323030316
161,002426.SZ,0.0502156323888,0.122501783895
162,601669.SH,0.0141955739172,-0.173314969184
163,600177.SH,0.0566648704468,0.175466513634
164,600682.SH,-0.00649408125521,-0.343229924215
165,601998.SH,-0.0842517666078,-0.981819282033
166,600871.SH,-0.0551051923663,-0.742451404207
167,600256.SH,-0.048794196484,-0.690621996099
168,601318.SH,0.0527541139153,0.143349205992
169,300070.SZ,0.0580528825723,0.186865641166
170,600436.SH,0.042607715152,0.060021336328
171,000917.SZ,0.125885508635,0.743944892176
172,300059.SZ,0.22679266461,1.57265057755
173,600104.SH,0.0982162239195,0.516709337546
174,600376.SH,-0.0884329156464,-1.01615720333
175,600271.SH,0.101111821834,0.540489598033
176,300133.SZ,0.351343668572,2.59553269235
177,600718.SH,0.100916245903,0.538883419717
178,000776.SZ,-0.0145585973842,-0.409460215827
179,002195.SZ,0.337485921522,2.48172516646
180,000977.SZ,0.408489822754,3.06484869289
181,002241.SZ,0.03866197015,0.0276166839065
182,600688.SH,-0.0494045290164,-0.695634386298
183,002466.SZ,-0.119945168212,-1.27495334724
184,002411.SZ,-0.0961029545769,-1.07914782879
185,000540.SZ,-0.0549710870287,-0.74135005659
186,000627.SZ,-0.0215547422509,-0.466916448446
187,002558.SZ,0.0181827695086,-0.140569901469
188,002142.SZ,0.0325840750574,-0.0222983708746
189,600021.SH,-0.0973012561431,-1.0889889477
190,601888.SH,-0.000297563108266,-0.292340670938
191,000738.SZ,0.0885780939563,0.437555653948
192,002044.SZ,0.0230062197683,-0.100957045328
193,002555.SZ,0.166178949771,1.07485704038
194,000423.SZ,-0.0293726713335,-0.531121630091
195,002602.SZ,0.342204018674,2.52047280429
196,601555.SH,-0.00236184985025,-0.309293741736
197,601800.SH,-0.00649408125521,-0.343229924215
198,600547.SH,-0.0817505126084,-0.961277593092
199,000725.SZ,-0.042615754259,-0.639881192346
200,600837.SH,-0.00334959476584,-0.317405652327
201,000858.SZ,0.0691000431825,0.277591068084
202,300033.SZ,0.285407565485,2.05402874279
203,000555.SZ,-0.0296252519181,-0.533195962327
204,600893.SH,0.234802437352,1.63843128602
205,300072.SZ,0.113952015399,0.645940408792
206,600115.SH,-0.0613721300357,-0.793918981767
207,000686.SZ,-0.0943237182408,-1.06453575046
208,601877.SH,-0.0893259396623,-1.02349121321
209,600153.SH,-0.120276132537,-1.27767141035
210,000415.SZ,-0.0510575781504,-0.709210145146
211,000333.SZ,0.112405652551,0.633240817062
212,600029.SH,-0.088583633494,-1.01739498211
213,000671.SZ,-0.0700439879302,-0.865137101736
214,002007.SZ,0.01836095714,-0.139106525539
215,600061.SH,-0.0648452589854,-0.822442248317
216,002465.SZ,0.269437439389,1.92287318535
217,601088.SH,0.0449449879426,0.0792163203818
218,600352.SH,0.0047544288759,-0.250850903049
219,600018.SH,-0.0693213063861,-0.85920203897
220,000413.SZ,0.115975901592,0.662561687813
221,600674.SH,0.0435598561774,0.0678408479711
222,600663.SH,-0.0210501220121,-0.462772226396
223,002024.SZ,-0.0720254095339,-0.881409637933
224,600016.SH,-0.0207005954617,-0.459901719972
225,600489.SH,-0.0564016598134,-0.753098715926
226,000008.SZ,-0.122270427129,-1.29404966669
227,600089.SH,-0.0501960571059,-0.702134855185
228,601377.SH,-0.0042594443837,-0.324877843411
229,601328.SH,0.0205329457718,-0.121268946922
230,600233.SH,0.0692415675629,0.278753345006
231,600660.SH,0.0733185991509,0.312236195888
232,000961.SZ,-0.15422840776,-1.55650637738
233,600221.SH,-0.0877661660609,-1.01068148491
234,000538.SZ,-0.0689838820581,-0.856430922726
235,000338.SZ,0.0625630236585,0.223905428125
236,600109.SH,0.0651266746705,0.244959556035
237,000503.SZ,-0.0690019736659,-0.856579501071
238,002183.SZ,0.078446499302,0.35434936386
239,601601.SH,0.119151357643,0.688640298966
240,600816.SH,0.058512101398,0.190637001562
241,000630.SZ,0.00883662395723,-0.217325646688
242,600019.SH,0.0841760895726,0.401403945731
243,601216.SH,-0.0457717336254,-0.665799850132
244,002152.SZ,0.159097976876,1.01670415281
245,600895.SH,-0.0518249264461,-0.715512036118
246,601857.SH,0.00679495528964,-0.23409296528
247,600150.SH,0.131909086016,0.793413859702
248,002153.SZ,0.237659888952,1.66189826776
249,000839.SZ,0.131217052836,0.787730498348
250,000963.SZ,0.210699220784,1.44048226632
251,601766.SH,-0.00852660158042,-0.359922111532
252,000709.SZ,-0.0428990869435,-0.642208077929
253,600685.SH,0.0329518687598,-0.0192778444382
254,600406.SH,-0.0552949334707,-0.744009663683
255,600741.SH,0.0122788953012,-0.189055799958
256,002008.SZ,0.318924826801,2.32929113367
257,600373.SH,0.194340900068,1.30613863876
258,600482.SH,-0.0424355570822,-0.638401312912
259,600010.SH,-0.103458668102,-1.13955703921
260,601336.SH,0.0408923378948,0.0459337042679
261,002456.SZ,0.0156520239831,-0.161353791224
262,600570.SH,0.371277068959,2.75923686248
263,600060.SH,-0.118068638085,-1.25954223819
264,600415.SH,-0.0953057426125,-1.07260068076
265,300024.SZ,0.412579243081,3.09843328699
266,600208.SH,-0.0203533563085,-0.457049998925
267,300251.SZ,0.0861205241508,0.417372723903
