,Company,diff_csi300_LAST,norm_diff_csi300_LAST
176,300133.SZ,-0.185780850992,-1.1946185332
177,600718.SH,0.076489075364,0.112014844561
178,000776.SZ,-0.132682563606,-0.930081933195
179,002195.SZ,1.33443370574,6.37911707871
180,000977.SZ,0.176665752811,0.611096810397
181,002241.SZ,-0.194593735979,-1.23852448093
182,600688.SH,0.202885259738,0.74172285424
183,002466.SZ,0.684745653855,3.14235979771
184,002411.SZ,0.00435773638527,-0.247344752635
185,000540.SZ,-0.000239212794672,-0.270246834157
186,000627.SZ,0.0909417225805,0.184018186738
187,002558.SZ,-0.0190300813362,-0.363863271141
188,002142.SZ,0.035266154343,-0.0933584717128
189,600021.SH,0.111655415488,0.287214168473
190,601888.SH,0.0284199572452,-0.127466345852
191,000738.SZ,0.0139973367524,-0.199320094364
192,002044.SZ,-0.0427144107395,-0.481859016052
193,002555.SZ,0.551522555568,2.47863998306
194,000423.SZ,-0.0623675727019,-0.579771413998
195,002602.SZ,1.58182360923,7.61161792133
196,601555.SH,-0.0927341099975,-0.731058035947
197,601800.SH,0.00503573555907,-0.243966948847
198,600547.SH,0.0460558370614,-0.0396040829761
199,000725.SZ,0.122416938882,0.340828266959
200,600837.SH,-0.10806975581,-0.80746049263
201,000858.SZ,0.140145027959,0.429149917991
202,300033.SZ,-0.0122093125769,-0.329882081431
203,000555.SZ,-0.0271080255141,-0.404107730859
204,600893.SH,0.164895620986,0.552457806997
205,300072.SZ,0.132328659739,0.390208634287
206,600115.SH,-0.0402521952319,-0.469592215164
207,000686.SZ,0.0744385149337,0.101798916496
208,601877.SH,0.0599713272189,0.0297231333016
209,600153.SH,0.00432850298465,-0.24749039395
210,000415.SZ,0.112383917923,0.29084358039
211,000333.SZ,-0.0227492302724,-0.382392136438
212,600029.SH,-0.00863169040904,-0.312058304978
213,000671.SZ,0.0928282401191,0.193416850236
214,002007.SZ,-0.0229761937711,-0.383522872573
215,600061.SH,0.135809680057,0.407551138627
216,002465.SZ,-0.0181206197316,-0.35933231746
217,601088.SH,-0.050152228131,-0.518914352882
218,600352.SH,0.305630612132,1.25360200376
219,600018.SH,-0.0248201878862,-0.392709683629
220,000413.SZ,0.260128624258,1.0269103013
221,600674.SH,0.0774880117032,0.116991562941
222,600663.SH,0.0350363161026,-0.0945035298619
223,002024.SZ,-0.146935946429,-1.00109253667
224,600016.SH,0.0679148233635,0.0692977705573
225,600489.SH,0.0113333986326,-0.212591880847
226,000008.SZ,0.131157570956,0.384374249412
227,600089.SH,-0.0315402139793,-0.426188971608
228,601377.SH,-0.00640051232365,-0.300942536584
229,601328.SH,0.0585729708662,0.0227564974013
230,600233.SH,0.00524718228369,-0.242913517553
231,600660.SH,0.0720305690076,0.0898024876159
232,000961.SZ,0.165637237928,0.556152555621
233,600221.SH,-0.0143813846132,-0.34070338245
234,000538.SZ,-0.100739176959,-0.770939420095
235,000338.SZ,-0.0485415280237,-0.510889816668
236,600109.SH,0.172937427959,0.592522230525
237,000503.SZ,0.0708751005056,0.0840459232522
238,002183.SZ,0.122347343953,0.3404815438
239,601601.SH,-0.071609504245,-0.625814879205
240,600816.SH,0.0245277392214,-0.146857444382
241,000630.SZ,-0.0341172162345,-0.439027642088
242,600019.SH,0.017482452896,-0.181957184549
243,601216.SH,0.0154046942079,-0.192308614812
244,002152.SZ,-0.000988806911942,-0.27398132521
245,600895.SH,-0.0149304776207,-0.343438973454
246,601857.SH,0.0614586299896,0.0371329018177
247,600150.SH,-0.159524602465,-1.06380944206
248,002153.SZ,-0.0538700843859,-0.537436778018
249,000839.SZ,0.144552759411,0.45110931347
250,000963.SZ,0.0534544280136,-0.00274417295607
251,601766.SH,-0.0248976763418,-0.393095732476
252,000709.SZ,0.0410543941098,-0.0645213595709
253,600685.SH,0.0506948096572,-0.0164926400581
254,600406.SH,0.025210614443,-0.143455348039
255,600741.SH,0.0223885667778,-0.157514839053
256,002008.SZ,0.0570816817975,0.015326869079
257,600373.SH,0.260807019728,1.03029007944
258,600482.SH,0.167317436394,0.56452333388
259,600010.SH,0.00804070683455,-0.228996129195
260,601336.SH,-0.0424017938226,-0.480301553083
261,002456.SZ,-0.0487157624887,-0.511757855832
262,600570.SH,0.104879964816,0.253458754269
263,600060.SH,0.0514011512776,-0.0129736337041
264,600415.SH,0.0160102468518,-0.189291740908
265,300024.SZ,0.0140213902426,-0.199200259453
266,600208.SH,0.000700079392329,-0.265567263991
267,300251.SZ,0.18823774,0.668748653737
