,Company,Y
76,002074.SZ,-0.672440582471
77,600887.SH,-0.339998121573
78,600372.SH,-0.410653709865
79,600383.SH,-0.0691483384764
80,601607.SH,-0.33427016333
81,000156.SZ,-0.675633993569
82,601099.SH,0.724007271346
83,600518.SH,-0.464144719897
84,600196.SH,-0.337220336128
85,002450.SZ,-0.514456793995
86,000792.SZ,-0.259542188216
87,601718.SH,0.0741335818171
88,600588.SH,-0.0379595545775
89,600362.SH,-0.111436270619
90,600100.SH,-0.336207258586
91,601333.SH,0.0754847168345
92,600170.SH,0.239810743236
93,600009.SH,-0.142726426257
94,600690.SH,-0.270750274504
95,000063.SZ,-0.254112143026
96,600030.SH,1.09974436119
97,000002.SZ,0.0687558808667
98,600297.SH,-0.426094638412
99,600498.SH,-0.469317676798
100,600066.SH,-0.220495966782
101,002352.SZ,-0.526854611869
102,601919.SH,0.330007063516
103,002065.SZ,-0.400496705991
104,603993.SH,-0.275139811982
105,002131.SZ,-0.430517782812
106,600038.SH,-0.37672347689
107,601633.SH,-0.0792746307947
108,601018.SH,-0.0901434901733
109,600827.SH,-0.0860435664509
110,000060.SZ,-0.206474501238
111,002673.SZ,1.1288248758
112,000100.SZ,-0.0381485835519
113,600705.SH,0.467911140987
114,300144.SZ,-0.317283367936
115,000768.SZ,-0.245916379301
116,002310.SZ,-0.464510635879
117,600886.SH,0.205343933368
118,000623.SZ,0.4111091366
119,002594.SZ,-0.664105502405
120,601398.SH,-0.0666491330379
121,002202.SZ,-0.23764409099
122,300315.SZ,-0.445406648068
123,000425.SZ,0.238534490768
124,600000.SH,0.163773679801
125,600737.SH,-0.109055673138
126,002299.SZ,-0.583701017512
127,600519.SH,-0.275851631805
128,600037.SH,-0.460381232489
129,600820.SH,-0.0912879412318
130,600276.SH,-0.434352760365
131,600900.SH,-0.0945208212963
132,601600.SH,0.163179210518
133,000959.SZ,-0.326129539634
134,000568.SZ,-0.298693696842
135,601727.SH,0.0758157627979
136,601111.SH,0.519709631002
137,002292.SZ,-0.607600010261
138,300017.SZ,-0.583462914053
139,000559.SZ,-0.551582816077
140,601866.SH,0.105995221091
141,600795.SH,0.349167865971
142,600485.SH,-0.396534145281
143,600188.SH,0.0384086303092
144,600369.SH,0.669475858459
145,002385.SZ,-0.472339141947
146,600649.SH,-0.452214983121
147,601788.SH,1.52746519478
148,002500.SZ,0.491948340331
149,000793.SZ,-0.553572210154
150,600332.SH,-0.472317031414
151,601006.SH,-0.07572088097
152,600549.SH,-0.348292380222
153,300104.SZ,-0.577778292756
154,601166.SH,0.169319379329
155,600739.SH,-0.120513785038
156,600999.SH,1.01560820342
157,600157.SH,-0.551994557817
158,600068.SH,0.510777919594
159,601117.SH,0.00511033863805
160,000001.SZ,0.116732481401
161,002426.SZ,-0.557375760037
162,601669.SH,1.43802893475
163,600177.SH,-0.0553817903982
164,600682.SH,-0.386418789467
165,601998.SH,0.346260018599
166,600871.SH,-0.226471736825
167,600256.SH,-0.496467450938
168,601318.SH,0.36161869653
169,300070.SZ,-0.295390659762
170,600436.SH,-0.386474131856
171,000917.SZ,-0.449483658261
172,300059.SZ,0.33670776178
173,600104.SH,-0.257862248352
174,600376.SH,0.384065998556
175,600271.SH,-0.234188770973
176,300133.SZ,-0.585331102001
177,600718.SH,-0.442207623009
178,000776.SZ,0.92450518836
179,002195.SZ,-0.473737170834
180,000977.SZ,-0.431885874429
181,002241.SZ,-0.555046738291
182,600688.SH,-0.327039301129
183,002466.SZ,-0.724731642168
184,002411.SZ,-0.445406648068
185,000540.SZ,0.0884511034889
186,000627.SZ,-0.33432904453
187,002558.SZ,-0.515513502381
188,002142.SZ,0.0855594956149
189,600021.SH,0.0958777556017
190,601888.SH,-0.272939913165
191,000738.SZ,-0.482710312989
192,002044.SZ,-0.445406648068
193,002555.SZ,-0.52628445561
194,000423.SZ,-0.375676359561
195,002602.SZ,-0.212431737674
196,601555.SH,0.732012706771
197,601800.SH,1.48448265082
198,600547.SH,-0.246013042776
199,000725.SZ,-0.0685442466657
200,600837.SH,0.88597966311
201,000858.SZ,-0.281340911291
202,300033.SZ,0.405214933235
203,000555.SZ,-0.523290670277
204,600893.SH,-0.470985849242
205,300072.SZ,-0.554158481553
206,600115.SH,0.247276278761
207,000686.SZ,0.627287908837
208,601877.SH,-0.246520671659
209,600153.SH,0.169305832744
210,000415.SZ,-0.115627516309
211,000333.SZ,-0.0657841519201
212,600029.SH,0.283932194907
213,000671.SZ,-0.344631967541
214,002007.SZ,-0.299091321366
215,600061.SH,2.13222635953
216,002465.SZ,-0.346354261156
217,601088.SH,-0.141525136321
218,600352.SH,-0.177431789874
219,600018.SH,-0.23416044746
220,000413.SZ,-0.495108437332
221,600674.SH,-0.278166083623
222,600663.SH,0.62990625655
223,002024.SZ,-0.394008644428
224,600016.SH,0.298187580179
225,600489.SH,-0.203256110434
226,000008.SZ,-0.077635526904
227,600089.SH,-0.203661833332
228,601377.SH,0.9136638167
229,601328.SH,0.140307637646
230,600233.SH,-0.570446931665
231,600660.SH,-0.291412379753
232,000961.SZ,0.111387407134
233,600221.SH,0.222304950678
234,000538.SZ,-0.213695873021
235,000338.SZ,-0.0929249751921
236,600109.SH,0.248176185248
237,000503.SZ,0.00806256533286
238,002183.SZ,-0.423356247152
239,601601.SH,0.218520292571
240,600816.SH,-0.0815016464263
241,000630.SZ,-0.0874887097838
242,600019.SH,0.168927822922
243,601216.SH,-0.205362804444
244,002152.SZ,-0.235731864607
245,600895.SH,0.169087212083
246,601857.SH,-0.0568056117986
247,600150.SH,-0.432751602812
248,002153.SZ,-0.510520491306
249,000839.SZ,-0.181952009421
250,000963.SZ,-0.567143973583
251,601766.SH,-0.233077880945
252,000709.SZ,0.234917315724
253,600685.SH,0.633967627714
254,600406.SH,-0.596033179065
255,600741.SH,-0.241670953833
256,002008.SZ,-0.628541371669
257,600373.SH,-0.598663977058
258,600482.SH,-0.642552053956
259,600010.SH,0.0165038718836
260,601336.SH,0.578983595834
261,002456.SZ,-0.6527672775
262,600570.SH,-0.147166916299
263,600060.SH,-0.461813405703
264,600415.SH,0.454272763927
265,300024.SZ,-0.345128096536
266,600208.SH,0.301269865964
267,300251.SZ,-0.315932963857
