,Company,Y
147,000651.SZ,0.0326531003675
148,600015.SH,-0.188248793879
149,000961.SZ,0.087123721803
150,601398.SH,-0.148219981366
151,002310.SZ,0.126645103027
152,600074.SH,0.834254097874
153,600008.SH,0.126179785011
154,601628.SH,-0.0618144080421
155,600406.SH,0.278679279447
156,600089.SH,0.0171901132394
157,600703.SH,0.348369857863
158,000001.SZ,-0.152444020116
159,600383.SH,-0.162499311101
160,000793.SZ,0.197526832861
161,000423.SZ,-0.0279343163565
162,002142.SZ,-0.0119229115486
163,000895.SZ,0.0227892867607
164,600649.SH,-0.146766492994
165,002450.SZ,0.170084237323
166,600066.SH,0.181940283905
167,000709.SZ,-0.0163440376497
168,600100.SH,0.258203901468
169,603993.SH,0.405893659015
170,002426.SZ,0.145504038407
171,600837.SH,-0.173780414155
172,000983.SZ,-0.131027756028
173,000792.SZ,0.211305932506
174,601607.SH,0.23016027278
175,600446.SH,1.45135549864
176,000826.SZ,-0.0981219528371
177,000783.SZ,-0.202650620936
178,000686.SZ,-0.104228078201
179,601166.SH,-0.0340058001698
180,600900.SH,-0.126001465672
181,600297.SH,0.450628415236
182,000625.SZ,0.0882481268889
183,600085.SH,0.0168934084508
184,600373.SH,0.269275053457
185,002673.SZ,0.0521664338351
186,600718.SH,0.63119265969
187,601866.SH,-0.0744773363676
188,002044.SZ,0.316360350664
189,000559.SZ,0.313227156792
190,600739.SH,0.152448187046
191,300124.SZ,0.284198111167
192,601888.SH,0.00993363795305
193,002024.SZ,0.305462722846
194,601857.SH,-0.0616918661285
195,600060.SH,0.885603449202
196,002411.SZ,-0.146766492994
197,300144.SZ,0.763566222393
198,600827.SH,-0.119902496361
199,000876.SZ,0.331835890538
200,600016.SH,-0.249083676262
201,002049.SZ,0.46997317564
202,600895.SH,0.40807094543
203,601377.SH,-0.100690865412
204,002065.SZ,0.578535352248
205,002131.SZ,0.0790534797608
206,000060.SZ,0.19674221593
207,000963.SZ,0.0336175542732
208,601992.SH,-0.0448797005413
209,601608.SH,-0.228958273816
210,600637.SH,0.16975923213
211,300104.SZ,1.74221240605
212,002594.SZ,0.226629684016
213,601006.SH,-0.112353537529
214,000415.SZ,-0.182634190589
215,000630.SZ,-0.0531218432251
216,600196.SH,0.0281383120829
217,600485.SH,-0.0762196116077
218,601727.SH,0.17801029272
219,600893.SH,0.182335174569
220,600549.SH,0.0124354614033
221,601872.SH,-0.0685771925826
222,000839.SZ,0.566316671306
223,002195.SZ,2.55981686926
224,600010.SH,0.304432845302
225,600535.SH,0.0264578462024
226,000725.SZ,0.0524696623209
227,000627.SZ,1.47279380738
228,002241.SZ,0.21076186916
229,601718.SH,-0.019686311451
230,000069.SZ,0.0229335407099
231,002236.SZ,0.518369853043
232,601186.SH,0.0716377003664
233,601669.SH,0.026637762325
234,000503.SZ,0.324809625908
235,300072.SZ,0.416478021112
236,002183.SZ,0.974275815776
237,300251.SZ,0.225043740885
238,600372.SH,-0.0417347392081
239,601117.SH,-0.114179934949
240,002500.SZ,-0.0946706846109
241,600309.SH,-0.039320173584
242,600019.SH,-0.13055789539
243,601118.SH,-0.00565538188303
244,600111.SH,-0.0965405059847
245,300168.SZ,0.281385999674
246,600021.SH,0.932598586371
247,600705.SH,0.189171380363
248,600583.SH,0.0612175807695
249,600519.SH,-0.113334145497
250,600999.SH,-0.0207921404671
251,002292.SZ,0.344105019235
252,000568.SZ,0.0561756838766
253,601688.SH,0.0833526003597
254,601933.SH,0.177072002581
255,601988.SH,-0.0912109374386
256,600188.SH,0.0178641061914
257,600570.SH,0.841559953287
258,600685.SH,0.0459055605027
259,000917.SZ,0.280949373885
260,600415.SH,0.881634412542
261,600233.SH,0.46833479614
262,002202.SZ,0.202077479668
263,601009.SH,-0.133204466668
264,300027.SZ,0.0394172489939
265,600804.SH,0.669124702425
266,000959.SZ,0.052372365994
267,600376.SH,0.03669255873
268,000009.SZ,0.142695872597
269,601919.SH,-0.113477544925
270,600208.SH,0.0323032744477
